Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
78216.0,-0.374612151,1.186747997,1.528172282,0.181305485,-0.189870621,-1.275665592,0.756797608,-0.13500924,-0.504861602,-0.526323622,0.347024096,0.353525596,0.50800829,-0.493851063,0.801664571,0.204565544,0.174274031,-0.371997233,-0.294784036,0.12510816,-0.223911088,-0.551320983,0.042871253,0.879959828,-0.215686519,0.037288293,0.24986762,0.104603433,2.58,0
9355.0,-1.407022014,0.719401114,1.816676959,-0.210887555,0.145633616,0.00456258,0.055357569,0.240327271,2.020041282,-0.345651866,1.173845954,-1.605908139,1.334219797,0.820166051,-2.893226216,-0.112706643,0.350715199,0.303270779,-0.018047294,0.160059555,-0.30504767,-0.069739073,-0.113804686,0.002057923,0.20131957,0.353765962,0.514079305,0.323942922,0.01,0
50579.0,1.155177389,0.245481516,0.145923333,0.882667909,0.159399319,0.030496355,0.078385848,0.045134316,-0.325788132,0.121055271,1.307571204,1.085946862,0.388031954,0.510954256,0.449034255,0.029877631,-0.542121327,-0.048923188,-0.323246706,-0.098181194,0.098562266,0.321528092,-0.139774546,-0.28317556,0.638163171,-0.29873628,0.026226726,0.006771865,18.09,0
45278.0,-0.342105768,1.325548649,-0.597123907,0.601813709,0.815307958,-0.239684365,0.545882725,0.29429335,-0.932509601,0.24482558,0.135726714,0.905163839,1.058333852,0.719837763,-0.072113519,0.051087897,-0.713708802,0.677937193,1.1158559,0.0061731,0.169626163,0.582050491,0.022895551,-0.813927652,-0.514211969,-0.368328423,0.196214884,0.131989799,1.29,0
137287.0,-0.779080051,1.625800069,-1.202454439,-0.658609776,0.366452803,-0.532065675,0.263827057,0.738187629,-0.480553174,-0.277886252,0.007542192,1.124636934,0.870708583,1.002829628,-0.286058614,0.096109054,-0.646481916,0.777572155,0.487987265,-0.044792198,0.440381515,1.358190368,-0.120379893,-0.747408338,-0.614567608,-0.181794406,0.368891494,0.241188317,2.2,0
16391.0,-0.135608259,0.955256297,1.00560387,1.119963895,0.743121603,0.525180126,0.750622037,-0.416505843,1.535024391,0.579058058,1.913536141,-1.639531303,1.783791258,1.004902274,-1.478112111,-1.015568981,0.539764795,0.021023352,0.500331356,0.065920677,-0.152919741,0.443515675,0.03575612,-0.344618826,-0.972651418,-0.560824191,-0.255777801,-0.250230405,9.78,0
67497.0,-0.857754833,-0.249941494,3.067771927,-1.516482474,-1.184298554,0.949410633,-0.917249796,0.669888057,-0.050992958,-0.189087406,0.484217707,0.134476539,-0.644856026,-1.270830799,-2.351273733,0.622096604,0.725877503,-1.183893508,0.399194161,0.126165923,0.213345997,0.978929088,-0.390835597,0.063765998,0.433733641,-0.098420243,0.357508057,0.115189666,1.0,0
39258.0,1.488439127,-0.764940393,0.454138226,-1.285301342,-1.458311649,-1.35969942,-0.581066689,-0.378549478,-2.226159636,1.39658317,0.113781041,-0.191102038,1.303554321,-0.294600863,0.372953556,-0.569658801,0.629064649,-0.799624506,-0.108210289,-0.269382566,-0.608872355,-1.428956576,0.3132751,0.642564421,0.070367346,-0.665526387,0.022475773,0.0314114,22.4,0
160826.0,2.084680181,0.049635521,-2.060780169,0.090505029,0.903847795,0.025294634,0.026069767,0.012431296,0.345406908,-0.206489773,0.333586112,0.380797422,-0.21448998,-0.626405544,-0.345505927,0.727701752,-0.021851262,0.42888903,0.605228849,-0.144207468,-0.368868758,-0.999356998,0.228992231,-0.461308497,-0.197305722,0.215152256,-0.066792571,-0.050837245,1.98,0
138656.0,-0.439889386,0.816023774,1.242322786,-0.787668173,0.061818755,-0.75219487,0.473200766,0.092014117,0.496649476,-1.569434904,-0.794822958,-0.840403548,-1.447858953,-1.113623867,0.601668361,0.584287897,0.516269483,0.4976514,-0.307276075,-0.181777479,-0.216584121,-0.607720337,-0.096970525,-0.178409176,-0.392145202,-0.268629926,0.129319127,0.159925966,0.85,0
64791.0,-1.484034057,1.455619159,0.937570681,-1.463784683,-0.664280972,-1.216752575,0.370817724,0.107591568,1.31585826,0.929287377,-0.639755162,-0.880859336,-1.72889988,-0.090225976,0.779891927,0.625972274,-0.638620435,-0.241290779,-0.900516052,0.536268406,-0.277162691,-0.508760027,0.058511268,0.358772567,-0.053854498,0.751564482,0.690168416,0.372915915,3.84,0
35884.0,1.381890563,-1.606555384,-1.124690488,-2.235704061,0.814544705,3.541074159,-1.451732393,0.803195122,-1.620382246,1.313126925,-0.588818692,-0.789408015,0.318372042,-0.474700002,-0.422219559,-0.561917245,0.428246859,0.033218831,0.522123515,-0.050046451,-0.401241302,-0.955412376,-0.047702017,0.987490097,0.539156117,-0.263129417,0.027195,0.028318343,100.94,0
58978.0,-1.071839007,1.227563756,1.251878242,0.135979365,-0.551661635,-0.391285796,0.071330674,0.584503269,-0.103666728,-0.190859389,0.790877132,1.113642044,-0.160462184,0.1390344,-1.402754244,-0.268175386,0.075286798,0.060445981,0.505528983,0.085441563,0.055206769,0.406216066,-0.124657022,0.600056078,-0.119472473,0.339128162,0.338412401,0.187957647,0.95,0
136068.0,1.431562008,-2.532621478,-2.927627588,-1.096142091,-0.900873289,-1.737510427,0.750143114,-0.8602747,-2.135699099,1.523035759,-0.963252192,-1.059996639,0.056936611,0.444275272,-0.609274745,-1.376331044,0.842391815,-0.29778104,-0.175620385,0.5325789,0.419911792,0.618080653,-0.588480964,0.126845819,0.460605102,0.246017475,-0.166163218,-0.000628679,517.2,0
81704.0,1.387797593,-1.222757695,0.678842558,-1.414810569,-1.775535711,-0.597908457,-1.195534829,0.015454305,-1.861154969,1.593456844,1.108996564,-0.653861976,-0.487754292,0.011252088,0.162273223,0.057677035,0.228447537,0.535217175,0.045734033,-0.297680674,-0.305883777,-0.695272912,0.145846679,0.259867322,0.056448225,-0.428459904,0.026091662,0.024087774,50.0,0
159558.0,2.010571416,-0.43469806,-2.239819012,-0.92289464,2.167678121,3.326161446,-0.651692791,0.847948207,0.381404811,0.095131601,0.258215244,0.36203499,-0.037687717,0.533419139,1.269299174,0.358061634,-0.658107521,-0.930793231,-0.109217841,-0.094500132,-0.453161795,-1.46702896,0.581518221,0.650930523,-0.689537478,0.040053591,-0.050816163,-0.05238192,16.92,0
125369.0,-1.026626516,-1.155467164,-1.960420419,-3.006728191,-2.047395778,0.125643958,4.152092953,-1.045529002,-0.917077257,-1.128120732,-0.924026572,-0.375272528,0.304874631,0.479996739,0.552959019,-2.335190805,-0.110123939,1.253521101,0.000881398,-0.396094337,-0.191026149,0.172077228,0.652924889,0.694845727,0.136472696,-0.1628878,0.334267758,0.004111191,755.87,0
90501.0,2.010970478,1.001591977,-2.725323783,1.81530656,1.337391126,-1.183770015,0.461858606,-0.440706753,1.319504148,-1.557506195,0.772122122,-2.865658204,2.286166104,-1.894373899,0.183882089,1.221148504,2.694629702,1.924561752,-1.1817052,-0.106049847,-0.113503877,0.09595846,-0.158176971,-1.059945617,0.393549295,-0.421282584,0.02313938,0.01943315,23.08,0
123887.0,-1.271839563,0.422664923,1.963786298,-0.259204666,-0.439925447,-0.093751986,0.371767251,-0.275464946,1.03260477,-0.076417498,-1.090340097,-1.081368215,-1.682524625,-0.302307148,1.240016063,-0.468251967,-0.032638128,0.464263525,1.001310979,-0.20237205,0.142177694,0.638367186,-0.399824736,0.006779322,0.354244977,0.353226288,-0.759973164,-0.049914023,44.22,0
141052.0,-2.654499315,0.123095063,-2.109779441,-0.629711336,0.625336083,1.176639608,-0.282809397,1.743799256,-0.028129901,-1.892801824,0.447476864,0.452979809,-1.20415318,-0.244525531,-0.204097896,0.10737031,1.81830427,-0.193944754,-0.612145118,-0.495885048,-0.091835831,-0.432759108,-0.01269519,-1.067138209,0.137830336,0.000599353,-0.150660986,-0.529236107,99.94,0
39657.0,-1.731856645,-1.428529651,2.454133793,-1.478967747,-1.418123927,0.59051413,1.260187052,-0.70609245,0.014178777,0.602819336,0.898433678,-0.647087494,-0.958950321,-1.516410099,-1.69363643,1.078881129,-0.188393016,-0.974842705,0.651717422,-0.205731293,-0.194264708,0.351661222,-0.181064146,0.357390109,0.350134022,-0.464510604,-0.723455274,-0.319470169,327.39,0
94973.0,0.451748583,1.829272068,-0.740171072,4.772659131,1.933237121,1.802191882,0.187652571,0.566574725,-0.568764583,0.429902653,2.270507183,-3.567144849,0.226319177,-0.552559171,0.135493054,0.196088592,3.491542119,0.627299677,0.027521848,0.108092287,-0.480699646,-0.913535893,0.196952194,-2.028780143,-0.949456691,0.126654166,0.317725151,0.047606268,4.37,0
142825.0,0.043973294,0.526668857,0.490872587,-0.764173688,0.298692743,0.403180407,0.662816798,-0.038106351,0.474305877,-0.812005146,-1.409479525,0.738031301,1.746921936,-0.583066036,0.153225172,0.422600137,-1.070452063,0.01813257,-0.023128198,-0.042546901,-0.137431225,-0.312131371,0.110402077,0.022682867,-0.473324199,-0.702029993,-0.028730129,0.011886224,79.99,0
56702.0,1.315528637,0.343665525,-0.042277915,0.494704286,0.051800761,-0.588897064,0.079762904,-0.159204966,0.065671502,-0.286168984,-0.789595565,0.043471834,0.533862513,-0.369889356,1.137687083,0.715833364,-0.319683154,-0.045010401,0.116941252,-0.043232495,-0.340954127,-0.971360893,0.023632017,-0.491283232,0.333586479,0.145939216,-0.023122225,0.022654762,1.79,0
164563.0,-0.147796695,1.035462075,-0.09548728,-0.801458068,0.74462156,-0.737124369,1.024621981,-0.184590296,0.11747675,-0.116779339,-1.434049261,0.191354362,0.644135056,-0.101514004,-0.391853514,0.065511986,-0.698484635,-0.602355356,0.143712009,0.138070439,-0.332624455,-0.679609775,-0.015067553,-0.650478767,-0.329076801,0.184412472,0.362252936,0.14839482,7.7,0
76871.0,-1.424084452,0.036079878,2.752629886,-0.177041171,0.294731697,-0.806659083,-0.103962025,0.298013291,0.41112215,-1.05574572,-1.284224018,-0.667733145,-1.543703925,-0.165490097,-0.409291131,0.869400361,-0.920664677,0.365397347,-1.969758289,-0.182181066,0.202556264,0.347900994,-0.29514554,0.350222106,0.627070025,-0.480659172,0.022496778,0.077066992,1.0,0
136901.0,-0.215965198,1.099559301,-0.934836758,-0.681937597,0.658588494,-0.396474065,0.411572635,0.57991292,-0.198325439,-0.843152563,0.257441862,-0.282486739,-1.638245346,-0.190576722,-0.768213113,0.8328601,0.251336391,0.641167186,0.199209233,-0.166169701,-0.28765304,-0.93608789,0.127462245,0.129012853,-0.434491551,0.124614282,0.079810506,0.005476252,8.95,0
39575.0,1.389700075,-0.765394592,0.745406481,-0.536585899,-1.247049413,-0.239962527,-1.00039399,-0.004498709,-0.064025795,0.472335655,-1.128866892,-0.534535778,0.262860514,-0.770138018,-0.176617261,0.987141149,0.348983276,-1.08021312,0.843204246,0.087339184,0.241365387,0.833898124,-0.215811454,-0.048763638,0.662734364,0.027109651,0.040119367,0.015026084,14.97,0
128591.0,1.851073732,-0.43341799,0.138693866,1.430976067,-0.997549032,-0.336726458,-0.757705539,0.104591266,1.342349002,0.162377541,-1.172752261,-0.210122423,-0.948412683,0.005794986,0.763525291,0.618166149,-0.702577629,0.398206066,-0.677348673,-0.239902001,0.063684471,0.215012234,0.258481814,-0.026430163,-0.392130187,-0.757859664,0.063979982,-0.015436586,45.0,0
121084.0,-0.953890143,0.288981901,2.416713451,0.447424647,0.373975087,1.259917704,0.318159267,-0.039349946,0.182860014,0.39787856,0.143452932,0.022584789,0.633334464,-0.645567359,1.2936445,0.783215823,-1.477678135,1.675826344,0.72907302,0.365774535,0.126428155,0.862989131,-0.594542897,-1.149741494,0.417136684,-0.304405785,0.009756068,-0.340801142,100.0,0
79982.0,-1.035314996,0.414777404,0.376914525,-0.574981601,0.339267311,-1.419384754,1.806332665,-0.322211421,-0.769661777,-1.634463131,0.066084079,-0.201929649,0.075900529,-1.215626655,0.333178053,0.696122046,0.694120685,-0.127721111,-0.550007145,0.48208769,-0.249186515,-1.260966828,0.516005821,0.235255913,-0.188141572,0.276097113,-0.069033369,0.157985409,214.11,0
38272.0,-4.474382076,2.487971958,-0.885096194,-0.143916099,-2.662519952,-0.449807941,-1.563543288,2.729648404,0.215590774,-0.389752669,0.016721959,2.39572363,0.633199594,0.964600731,-2.407921881,0.457866389,0.748200562,-0.05570452,-0.179418006,-0.028657466,0.065914747,0.048011238,-0.152689684,0.613224532,0.355119393,0.349275305,-0.004933287,0.046645812,49.74,0
143609.0,2.059761834,-0.015368548,-1.051229987,0.41438357,-0.102255397,-1.206073975,0.2223914,-0.365969323,0.460650563,0.057186989,-0.642880197,0.723061318,0.591908109,0.170904578,-0.018556203,-0.132465884,-0.315034406,-0.937228355,0.138811124,-0.18835856,-0.281872534,-0.65473837,0.333912301,0.060860776,-0.282106417,0.193481814,-0.067487602,-0.058501906,2.99,0
132372.0,1.572135754,-0.018640696,-1.115829273,3.66137591,0.487182956,0.253827071,0.369336306,-0.001325883,-1.321649177,1.648669343,0.492928023,-0.081026131,-0.695970388,0.778706285,-0.877553114,1.175503049,-1.137907439,0.417697001,-1.50592343,0.064867821,0.375773704,0.582529025,-0.057875397,0.741928648,0.021393412,0.059892464,-0.092878348,-0.025432965,181.59,0
84539.0,-0.60137196,0.760873423,1.917927237,0.001126704,0.741880182,0.250647067,0.874669953,-0.047021694,0.050622146,-0.72005405,-1.119529409,0.049728172,-0.109779006,-0.415148533,-0.488860935,-0.361236873,-0.329689867,-0.756989156,-0.627962135,-0.100105963,-0.235070482,-0.37411143,-0.276738187,-0.480564008,0.206254595,-0.63052639,-0.053281715,-0.128375549,3.17,0
153385.0,-1.221439913,1.421446268,0.655893437,-1.0223397,0.342876301,-1.332014749,1.089970611,-0.074907311,-0.178680432,-0.375782209,-0.420622574,0.859981934,0.921766284,-0.061501351,-0.752825213,-0.156366361,-0.368150311,-1.152954145,-0.777073413,0.046172686,-0.254759762,-0.487271488,-0.106128122,0.423380508,-0.123791618,0.058340647,-0.000498049,-0.073359174,2.28,0
82199.0,1.277403796,0.415214599,-0.137202626,1.118942105,-0.072670154,-1.223842642,0.46813525,-0.285991385,-0.093346422,0.081792243,-0.569946452,-0.4348785,-1.228448491,0.807465985,0.816201888,-0.159877971,-0.242384569,-0.220482446,-0.244759007,-0.235101584,-0.01151578,-0.033177965,-0.129867207,0.372954831,0.811416793,-0.292283421,-0.015800486,0.008211197,0.89,0
62839.0,-0.546970403,0.990311302,1.473561625,1.257313531,-0.77054904,-0.637141831,0.015470704,0.489423942,-0.089131322,-0.579179921,-0.900334189,-0.280687372,-1.469046785,0.482553871,0.081816116,-0.513948173,0.541601074,-0.202736178,0.704197561,-0.224692549,-0.135639689,-0.42728998,0.04955592,0.650984772,-0.173196046,-0.511875537,-0.035845845,-0.016870656,6.76,0
52360.0,0.914078739,-0.19030589,0.143689912,1.652440949,-0.260209945,-0.238914936,0.204255845,-0.031427755,-0.822663534,0.69592075,0.830781274,0.094443455,-0.623817084,0.619783982,-0.067491553,0.993308007,-0.806385049,0.209666044,-0.34092617,0.196305095,0.09092488,-0.200280722,-0.200650379,0.031271834,0.298661701,0.95712241,-0.127129326,0.01750895,163.39,0
41755.0,0.276107615,-1.212428205,-0.246673264,1.620373657,-0.535858308,-0.045990585,0.679465237,-0.036464158,-0.157838203,-0.064976089,1.335227047,0.757602613,-0.970300886,0.743114385,-0.332842706,-0.436960952,0.047790237,-0.272179767,-0.412861236,0.664456775,0.31930893,0.026675582,-0.489286684,0.241640579,0.518600043,-0.306004612,-0.067277828,0.078293592,450.0,0
45108.0,1.131500724,-0.594981189,0.47093224,-0.913696366,-0.621769943,0.189557779,-0.549830869,0.084116999,1.753816825,-1.173380981,-0.836441531,1.049073044,1.11024931,-0.384946099,1.495430072,-0.544748375,-0.235134279,0.068258825,0.4005871,0.074352012,0.162360243,0.680060944,-0.278389922,-0.698794381,0.671888311,-0.459572273,0.10386747,0.034959511,69.7,0
169702.0,0.738765115,-1.477020973,-0.822579882,3.905252411,0.308715308,2.391324072,0.135921855,0.533575543,-0.700670746,1.112751252,0.401762675,0.642595815,-0.18151608,0.264323884,-0.914898202,0.526477745,-0.3157887,-1.294692431,-1.95931151,0.684981817,-0.009385456,-1.0882346,0.034318039,-1.717470975,-0.917906185,-0.452376644,-0.053385387,0.034361942,526.75,0
155688.0,-0.197863809,0.947216617,-0.814210843,-0.99561878,1.770181652,1.279591968,0.586196137,0.445384841,-0.081079299,-0.567643571,1.053429528,0.403214291,-0.423557209,-0.764284835,-0.075154348,-0.17822514,0.735231768,-0.836179041,-0.775074673,-0.096830839,-0.215272581,-0.528619812,0.103189735,-1.060748839,-0.625668546,0.19892513,-0.01069773,0.052872469,2.28,0
117253.0,-0.301256628,1.069420254,-0.084167901,-0.534990201,0.021347202,-1.187170818,0.638065697,0.248265269,-0.133056983,-0.623173544,-1.158954492,0.010648726,-0.471844657,0.537017643,-0.383395755,0.052615389,-0.20637617,-0.644564041,-0.089671055,-0.172080939,-0.220915903,-0.625116925,0.146398283,0.022882973,-0.482136587,0.141885823,0.116203687,0.034764812,9.51,0
47109.0,-2.211229172,2.325129029,-0.111247164,-0.161217462,0.507489702,-0.351142087,0.428957201,0.464533253,-0.863321436,-0.438390765,1.666228439,0.762902251,0.605523761,-1.197035109,0.337163967,0.449472645,1.150370008,0.499403318,-0.071574799,-0.08604853,0.059255694,-0.083281271,-0.255582399,-0.41063288,0.46162261,0.338442959,-1.089014397,-0.216519897,0.76,0
145010.0,1.951930416,-0.329165936,-0.217792347,0.483944473,-0.601729381,-0.290811088,-0.582093139,-0.032684686,1.252420271,-0.216582756,-0.436501226,1.20836762,1.24899928,-0.420477872,0.410184905,-0.117137615,-0.403606949,-0.117403772,-0.435554048,-0.133281518,0.230975811,0.947355631,0.19144631,1.143266863,-0.100755809,-0.27023142,0.048121874,-0.023624973,9.99,0
150269.0,2.042568305,-0.097998458,-3.178246046,-0.60954775,2.69330944,3.008347372,-0.381315399,0.72494298,0.439953492,-0.455126566,0.410701527,0.060496377,-0.195050197,-0.525016478,1.321273861,0.132318256,0.311614156,0.382607307,-0.556916266,-0.128265455,0.193465419,0.611833276,0.018617851,0.636866816,0.289123516,-0.080580045,0.016485024,-0.037646905,4.21,0
157756.0,-2.188807955,-0.497743924,1.315601726,4.866308797,1.409418506,0.253830146,-0.634590463,0.749229752,-2.114830784,1.022670865,-1.588508604,-0.959609664,-0.235106252,0.658680217,0.931018786,0.127629182,0.350181111,0.484112244,1.29947446,0.869868835,0.272937763,-0.18197414,-0.096240774,0.561695162,0.289202183,0.43288023,-0.028912604,-0.270890278,88.95,0
169940.0,2.072832524,0.210714531,-1.674649855,0.418488805,0.463352277,-0.882721293,0.235299884,-0.279538652,0.382970568,-0.399417942,-0.416174256,0.539429575,0.777005758,-0.985365019,0.124044397,0.273247934,0.444281979,-0.40640846,0.035685355,-0.110544701,-0.354090418,-0.879941794,0.3350185,0.58776043,-0.23822971,0.167204385,-0.057999403,-0.028540864,1.98,0
87365.0,-1.63531092,0.604868279,-1.836352395,-2.164902918,0.007861546,-1.239032805,0.840283313,-2.732798182,-0.166685081,-1.933059399,-1.352169705,0.252188156,-0.978544235,1.247366042,-1.221163323,-0.166383257,-0.173430942,-0.6744191,-1.020156874,0.302952043,-1.043753312,1.197808,0.4106588,0.050913298,-0.299287019,0.53535316,0.346333411,-0.02542571,160.0,0
154104.0,1.807717898,0.394339759,-1.831546643,3.747387701,1.080313085,-0.330029754,0.97804828,-0.370197843,-1.298791071,1.484993991,-1.89600177,-0.618118479,-0.243338925,0.600912649,-1.185755954,0.451847175,-0.757355161,-0.465760751,-1.125882429,-0.07598905,0.137037681,0.217179788,-0.198890258,-0.650735462,0.463140929,0.201692678,-0.102633822,-0.055252297,120.61,0
163326.0,-2.202358077,2.541926552,-2.098779526,-0.891560402,-0.06652412,-0.408177155,-0.243138714,0.971108588,0.255310111,0.710138698,-0.50633945,0.623030506,-0.071334747,1.163929169,-0.12239023,0.221518426,-0.582624504,0.969006272,0.586790691,-0.147983338,0.584980742,1.173549123,-0.025641483,-1.085967351,-0.634357243,-0.259340294,-0.773518586,0.223005419,0.89,0
63749.0,1.12189064,0.061177438,0.953240716,0.957409986,-0.539742979,0.153442093,-0.513846419,0.281622118,0.189072523,0.103947112,1.418841097,0.648031371,-0.670667944,0.471653513,0.920783884,0.427995505,-0.548636483,0.178407759,-0.556123119,-0.200838804,0.009674972,0.021819114,0.088222999,-0.021062225,0.19623675,-0.496889956,0.058251037,0.021276301,0.0,0
147713.0,1.824447787,-1.015421934,-1.399879934,-0.630441543,1.387112934,4.062824175,-1.441072965,1.126028723,1.194973087,-0.016211592,-0.106738033,0.38744758,0.101986336,-0.113739559,1.209892048,0.604745652,-0.747059009,-0.047149101,-0.507994265,0.036851961,0.08600649,0.134019648,0.291908551,0.727644732,-0.560478511,0.385315397,0.003613053,-0.030499042,76.9,0
118913.0,-1.240327454,0.743396846,0.938699047,2.726356665,2.267812605,0.278725376,0.942313503,-0.354108303,-1.228365012,1.155026813,-2.287797002,-0.178148,1.327264141,-0.74972026,-1.935600372,0.560247202,-1.184835588,-0.256427604,-1.041348136,-0.162848852,0.06725816,0.467915043,-0.466498398,-0.959005003,0.185161338,0.046373376,-0.551004498,0.263762153,1.0,0
132052.0,2.066823755,0.024815764,-1.975395058,0.408006559,0.454957232,-0.710365829,0.065936937,-0.059160382,1.078106568,-0.547568669,-1.172362552,-1.124823419,-2.342276145,-0.453153845,0.683361985,0.26476048,0.647613688,0.267685543,0.12690382,-0.326174337,-0.380434463,-1.072423502,0.286748383,0.062070309,-0.130090199,-0.577739844,-0.013793094,-0.02533946,4.99,0
118651.0,-0.010702322,0.413124294,0.907255028,-0.658571508,-0.014808135,-0.747291993,0.598748414,-0.122676882,0.220805236,-0.685602175,-0.923528645,0.549606551,0.898066946,-0.287120999,-0.195520851,0.35576431,-0.71843922,-0.433430379,-0.289387582,-0.037244989,-0.051547719,-0.110218532,0.406404445,0.05279693,-1.71637756,0.001617376,0.231259136,0.283396299,40.48,0
58081.0,1.450082291,-0.602327907,-1.639840523,-1.832576671,1.814410051,2.904783183,-0.611268359,0.626019476,-1.271677012,0.696610956,0.078244837,-0.68788215,0.087653654,0.247681875,0.63705724,1.175312339,-0.10374944,-1.461331894,1.159340319,0.23370333,-0.184070929,-0.857306271,0.016397615,0.987372513,0.60326204,-0.43819595,-0.024331681,0.007732655,34.96,0
40690.0,1.108779399,-0.291687952,0.252184423,0.588366257,-0.242700327,0.226883623,-0.173824605,0.105050298,0.681836279,-0.277842184,-1.175190733,-0.003978332,-0.549199782,0.004602614,0.254240967,-0.221722747,0.064055797,-0.869643402,0.152928407,-0.029036315,-0.290836202,-0.812318591,-0.02775303,-0.631411528,0.292504609,0.355893509,-0.024396089,0.014767067,71.95,0
132221.0,-1.049280905,0.744272606,-4.836586936,-0.994897066,-5.320758861,2.232370961,5.892480801,-1.75458352,-1.871549633,-0.133196217,-2.144374632,-1.083821987,-0.104644363,1.060394122,-0.527945242,-1.400168659,0.031101453,1.187347088,-0.19102371,-2.440235872,0.389297051,0.780537668,0.146986958,-0.540830548,-1.268371159,0.828799187,0.759751715,-0.381647973,1205.67,0
125587.0,-0.361044686,0.003440817,0.265690607,-0.256608827,1.003262128,0.392586728,0.523933172,0.039048388,-0.106358447,-0.478053096,-1.856539126,-0.259465253,0.720778727,-0.089608796,0.644531932,-0.054269642,-0.468181082,0.219567312,1.264275522,0.40278092,0.12705109,0.235391559,0.106135858,-0.320113667,-0.540721812,0.687179074,0.108442634,0.198053634,96.66,0
60040.0,-1.139387771,-0.508923434,0.335598215,1.673005629,3.755324151,3.490700335,-0.922448457,1.166572527,-0.860628507,0.459352324,-0.94862288,-0.257640617,-0.167174537,-0.0195095,-0.562349221,0.019484411,-0.381972772,0.234069635,0.568615938,0.429702606,0.105152396,-0.042317551,0.075935401,1.014823683,-0.104867265,0.086654512,0.122798816,0.183303109,11.61,0
55866.0,1.188059055,-0.160545667,0.184772525,-0.044907736,-0.436226033,-0.559688265,-0.099390245,-0.07369545,-0.014322145,0.029287741,1.103964457,0.731504368,0.078896124,0.384275262,0.374391973,0.538121443,-0.679505474,0.288528155,0.324345814,0.039395818,0.118303266,0.259026822,-0.16229026,0.105377544,0.40185912,1.112707174,-0.093906521,-0.00462159,47.45,0
157824.0,2.062490304,-0.064845431,-1.065081266,0.420367018,-0.168214388,-1.224716817,0.168718161,-0.322472671,0.575602772,0.080237912,-0.772147943,0.319930193,-0.166258744,0.321343992,0.064380586,-0.097140255,-0.271777142,-0.844595886,0.144470872,-0.240377265,-0.291616212,-0.715908441,0.344507284,0.040023892,-0.30712495,0.196202779,-0.072120733,-0.060425554,1.29,0
41903.0,1.191702675,-1.704370325,0.500380081,-1.439361125,-1.712143235,0.17922997,-1.386220049,0.226621629,-1.59891848,1.542799913,0.825270322,-1.122543409,-1.101389535,0.066846037,0.613686337,-0.05445627,0.379421456,0.691463353,-0.414156576,-0.180307677,0.054006804,0.204505784,-0.115708463,-0.360929461,0.179275971,-0.07804564,0.029550136,0.028591101,138.0,0
32491.0,1.191111076,0.253409776,0.396854375,0.727996357,-0.421515036,-0.810615147,-0.044979928,-0.035762573,0.140101565,-0.300991892,0.295837141,-0.041508724,-0.733000209,-0.064304591,1.418739185,0.132411584,0.441806663,-0.746272814,-0.673257274,-0.181188685,-0.249201237,-0.727391207,0.210397089,0.335860134,0.070277794,0.10696704,-0.011778082,0.028679821,0.99,0
32708.0,1.354918458,-0.348834002,0.717639963,-0.659837248,-0.960239959,-0.730957696,-0.533728146,-0.153114604,-1.008614483,0.528497005,0.566400005,0.381231932,1.475955413,-0.379959134,0.891928745,0.783597781,0.535711643,-2.305079106,0.120333986,0.100027665,-0.034781192,-0.106701217,0.194970382,0.423490282,0.162630809,-0.475979067,0.037288155,0.024398696,1.99,0
30539.0,-0.653525124,0.738628453,1.476006795,1.317163121,0.274105711,0.12920389,0.958543341,-0.194789454,-0.115053977,0.18604866,-0.472428765,0.195986904,0.095327636,-0.279155967,0.248913663,-1.302769311,0.496216845,-0.735582165,0.728311742,0.235561296,-0.066638386,0.308971813,-0.100851224,0.107111947,-0.095846487,-0.263782307,0.142065649,0.006988033,71.0,0
19486.0,-0.715280509,0.3302998,2.65286878,-1.741050018,-0.259375326,-0.221344826,0.288780992,-0.064306961,2.667925983,-2.063058044,0.484937228,-2.466962857,0.733635806,1.092727714,0.297595949,-0.657355601,0.577742125,0.16244946,-0.513624864,-0.13710949,-0.136628341,0.149553819,-0.327591866,0.007315223,0.368504838,-0.810249291,-0.072435833,-0.156597387,11.85,0
159287.0,-0.353052631,0.803745489,-0.935338367,-0.218288861,-0.36247384,-0.500590881,1.829993781,-0.216003894,0.003137723,-0.457722457,1.197671367,-0.073138713,-1.01402095,-0.536968538,0.182394351,0.258274745,0.278253471,1.199740408,-0.06172805,0.139102505,0.266704823,1.070140552,0.007424001,-0.069347755,-0.321023691,-0.146265721,0.591399987,0.184514959,252.6,0
36755.0,1.104183385,-0.130352134,0.923117267,0.612407871,-0.945965734,-0.571956142,-0.392712541,0.091105861,0.194563283,0.095366048,1.423399541,0.520381314,-0.840868556,0.480515884,0.642540526,0.714410806,-0.641643467,0.335721543,-0.072846117,-0.072619414,-0.053449041,-0.312063267,0.102217014,0.514599341,0.054821073,0.149007007,-0.025676617,0.021560912,40.0,0
142524.0,-0.024058048,0.906787451,-0.512676975,-0.332816056,1.178407379,-0.906474997,1.059598052,-0.243176944,-0.164213673,-1.049098009,-1.179496457,-0.628965336,-0.131941264,-0.758737301,0.795198947,0.133349954,0.273968766,0.902049094,0.104781571,-0.02547842,0.310698726,0.979393052,-0.277949726,-0.778441166,-0.401226801,-0.114717644,0.224558,0.239336435,19.99,0
